round,group,model,server_type,grad_mode,send_mode,acc,duration_s,iid,Device Type
42,single,classical,fedavg,classical,quantum,0.9895,48.698,dirichlet,no-mix
43,single,classical,fedavg,classical,quantum,0.9899,48.895,dirichlet,no-mix
44,single,classical,fedavg,classical,quantum,0.99,46.458,dirichlet,no-mix
45,single,classical,fedavg,classical,quantum,0.9902,50.349,dirichlet,no-mix
46,single,classical,fedavg,classical,quantum,0.9893,46.983,dirichlet,no-mix
47,single,classical,fedavg,classical,quantum,0.9896,49.308,dirichlet,no-mix
48,single,classical,fedavg,classical,quantum,0.99,47.538,dirichlet,no-mix
49,single,classical,fedavg,classical,quantum,0.9887,51.812,dirichlet,no-mix
50,single,classical,fedavg,classical,quantum,0.9892,48.656,dirichlet,no-mix
51,single,classical,fedavg,classical,quantum,0.9897,51.813,dirichlet,no-mix
52,single,classical,fedavg,classical,quantum,0.9896,47.485,dirichlet,no-mix
53,single,classical,fedavg,classical,quantum,0.989,49.531,dirichlet,no-mix
54,single,classical,fedavg,classical,quantum,0.9888,48.459,dirichlet,no-mix
55,single,classical,fedavg,classical,quantum,0.9895,50.24,dirichlet,no-mix
56,single,classical,fedavg,classical,quantum,0.9897,47.319,dirichlet,no-mix
57,single,classical,fedavg,classical,quantum,0.9895,49.952,dirichlet,no-mix
58,single,classical,fedavg,classical,quantum,0.99,46.293,dirichlet,no-mix
59,single,classical,fedavg,classical,quantum,0.9896,52.121,dirichlet,no-mix
60,single,classical,fedavg,classical,quantum,0.9898,48.118,dirichlet,no-mix
61,single,classical,fedavg,classical,quantum,0.9907,48.915,dirichlet,no-mix
62,single,classical,fedavg,classical,quantum,0.989,47.47,dirichlet,no-mix
63,single,classical,fedavg,classical,quantum,0.9901,50.215,dirichlet,no-mix
64,single,classical,fedavg,classical,quantum,0.9897,47.469,dirichlet,no-mix
65,single,classical,fedavg,classical,quantum,0.9906,50.156,dirichlet,no-mix
66,single,classical,fedavg,classical,quantum,0.9899,44.662,dirichlet,no-mix
67,single,classical,fedavg,classical,quantum,0.9896,49.319,dirichlet,no-mix
68,single,classical,fedavg,classical,quantum,0.9895,47.134,dirichlet,no-mix
69,single,classical,fedavg,classical,quantum,0.9902,49.461,dirichlet,no-mix
70,single,classical,fedavg,classical,quantum,0.9886,47.403,dirichlet,no-mix
71,single,classical,fedavg,classical,quantum,0.9899,48.359,dirichlet,no-mix
72,single,classical,fedavg,classical,quantum,0.9899,46.765,dirichlet,no-mix
73,single,classical,fedavg,classical,quantum,0.9903,45.544,dirichlet,no-mix
74,single,classical,fedavg,classical,quantum,0.9894,46.051,dirichlet,no-mix
75,single,classical,fedavg,classical,quantum,0.9902,45.601,dirichlet,no-mix
76,single,classical,fedavg,classical,quantum,0.9899,45.703,dirichlet,no-mix
77,single,classical,fedavg,classical,quantum,0.9899,47.088,dirichlet,no-mix
78,single,classical,fedavg,classical,quantum,0.9898,45.641,dirichlet,no-mix
79,single,classical,fedavg,classical,quantum,0.9898,46.109,dirichlet,no-mix
80,single,classical,fedavg,classical,quantum,0.9903,47.396,dirichlet,no-mix
81,single,classical,fedavg,classical,quantum,0.9904,44.649,dirichlet,no-mix
82,single,classical,fedavg,classical,quantum,0.9905,46.262,dirichlet,no-mix
83,single,classical,fedavg,classical,quantum,0.9905,44.283,dirichlet,no-mix
84,single,classical,fedavg,classical,quantum,0.9896,47.387,dirichlet,no-mix
85,single,classical,fedavg,classical,quantum,0.9898,44.458,dirichlet,no-mix
86,single,classical,fedavg,classical,quantum,0.9904,46.878,dirichlet,no-mix
87,single,classical,fedavg,classical,quantum,0.9899,43.728,dirichlet,no-mix
88,single,classical,fedavg,classical,quantum,0.9901,48.347,dirichlet,no-mix
89,single,classical,fedavg,classical,quantum,0.9902,44.4,dirichlet,no-mix
90,single,classical,fedavg,classical,quantum,0.9897,47.551,dirichlet,no-mix
91,single,classical,fedavg,classical,quantum,0.9905,43.145,dirichlet,no-mix
92,single,classical,fedavg,classical,quantum,0.99,48.846,dirichlet,no-mix
93,single,classical,fedavg,classical,quantum,0.9906,43.287,dirichlet,no-mix
94,single,classical,fedavg,classical,quantum,0.9903,46.639,dirichlet,no-mix
95,single,classical,fedavg,classical,quantum,0.9909,43.846,dirichlet,no-mix
96,single,classical,fedavg,classical,quantum,0.9903,49.669,dirichlet,no-mix
97,single,classical,fedavg,classical,quantum,0.9911,52.549,dirichlet,no-mix
98,single,classical,fedavg,classical,quantum,0.9899,53.141,dirichlet,no-mix
99,single,classical,fedavg,classical,quantum,0.9905,51.669,dirichlet,no-mix
100,single,classical,fedavg,classical,quantum,0.9901,52.426,dirichlet,no-mix
1,single,classical,fedavg,quantum,classical,0.7377,50.623,dirichlet,no-mix
2,single,classical,fedavg,quantum,classical,0.9211,54.079,dirichlet,no-mix
3,single,classical,fedavg,quantum,classical,0.9586,47.894,dirichlet,no-mix
4,single,classical,fedavg,quantum,classical,0.9688,54.023,dirichlet,no-mix
5,single,classical,fedavg,quantum,classical,0.9749,46.304,dirichlet,no-mix
6,single,classical,fedavg,quantum,classical,0.9766,49.438,dirichlet,no-mix
7,single,classical,fedavg,quantum,classical,0.9774,46.769,dirichlet,no-mix
8,single,classical,fedavg,quantum,classical,0.9805,49.191,dirichlet,no-mix
9,single,classical,fedavg,quantum,classical,0.9825,47.365,dirichlet,no-mix
10,single,classical,fedavg,quantum,classical,0.9826,47.278,dirichlet,no-mix
11,single,classical,fedavg,quantum,classical,0.9852,49.948,dirichlet,no-mix
12,single,classical,fedavg,quantum,classical,0.9841,46.531,dirichlet,no-mix
13,single,classical,fedavg,quantum,classical,0.9838,48.105,dirichlet,no-mix
14,single,classical,fedavg,quantum,classical,0.9862,48.131,dirichlet,no-mix
15,single,classical,fedavg,quantum,classical,0.9837,50.525,dirichlet,no-mix
16,single,classical,fedavg,quantum,classical,0.986,48.588,dirichlet,no-mix
17,single,classical,fedavg,quantum,classical,0.9858,50.008,dirichlet,no-mix
18,single,classical,fedavg,quantum,classical,0.9866,47.802,dirichlet,no-mix
19,single,classical,fedavg,quantum,classical,0.987,50.08,dirichlet,no-mix
20,single,classical,fedavg,quantum,classical,0.9852,48.165,dirichlet,no-mix
21,single,classical,fedavg,quantum,classical,0.987,49.27,dirichlet,no-mix
22,single,classical,fedavg,quantum,classical,0.9858,47.465,dirichlet,no-mix
23,single,classical,fedavg,quantum,classical,0.9864,50.399,dirichlet,no-mix
24,single,classical,fedavg,quantum,classical,0.9868,47.378,dirichlet,no-mix
25,single,classical,fedavg,quantum,classical,0.9875,47.873,dirichlet,no-mix
26,single,classical,fedavg,quantum,classical,0.9864,49.862,dirichlet,no-mix
27,single,classical,fedavg,quantum,classical,0.9875,46.838,dirichlet,no-mix
28,single,classical,fedavg,quantum,classical,0.9874,49.007,dirichlet,no-mix
29,single,classical,fedavg,quantum,classical,0.9877,46.525,dirichlet,no-mix
30,single,classical,fedavg,quantum,classical,0.9882,48.985,dirichlet,no-mix
